id,canonical_food_id,cultivar_name,synonyms,structured_seasons,nutrition_override,notes,created_at,updated_at
923,1207,Regent,,,"{""color"":""noir bleuté""}","Raisin noir allemand résistant, grains moyens, saveur équilibrée, excellent vin et table",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
924,1207,Muscat Bleu,,,"{""color"":""noir bleuté""}","Raisin noir musqué suisse, grains moyens, arôme muscat prononcé, résistant au froid",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
925,1207,Boskoop Glory,,,"{""color"":""noir violet""}","Raisin noir hollandais, gros grains, chair juteuse sucrée, bonne résistance maladies",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
926,1207,Venus,,,"{""color"":""noir bleuté""}","Raisin noir sans pépin américain, grains moyens, saveur légèrement foxée, rustique",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
927,1207,Vanessa,,"{""available"":[8,9]}","{""color"":""rouge rosé""}","Raisin rouge canadien sans pépin, grains ronds, chair ferme sucrée, résistant au froid",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
928,1207,Flame Seedless,,,"{""color"":""rouge vif""}","Raisin rouge sans pépin, grains ronds moyens, chair croquante très sucrée, productif",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
929,1207,Reliance,,,"{""color"":""rouge rosé""}","Raisin rouge américain sans pépin, grains moyens, saveur douce, très rustique",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
930,1207,Somerset Seedless,,"{""available"":[8,9]}","{""color"":""rouge rosé""}","Raisin rouge sans pépin précoce, grains ronds, chair tendre sucrée, résistant froid",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
931,1207,Maréchal Foch,,,"{""color"":""noir bleuté""}","Raisin noir français hybride, petits grains, saveur riche, excellent vin, très rustique",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
932,1207,Leon Millot,,,"{""color"":""noir violet""}","Raisin noir français hybride, grains moyens, saveur intense, excellent vin rouge, rustique",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
933,1207,Nero,,,"{""color"":""noir brillant""}","Raisin noir italien sans pépin, gros grains ovales, chair ferme croquante, saveur douce",2025-10-03 18:30:35.608446+00,2025-10-03 18:30:35.608446+00
934,1802,Genovese,"[""Basilic de Gênes""]",,,"Basilic italien classique, grandes feuilles vert brillant, arôme puissant, idéal pesto",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
935,1802,Thai,"[""Basilic Thaï""]",,,"Basilic asiatique, feuilles pourpres, arôme anisé épicé, tiges pourpres, cuisine thaï",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
936,1802,Pourpre,"[""Dark Opal"",""Red Rubin""]",,"{""color"":""pourpre foncé""}","Basilic pourpre décoratif, feuilles violet foncé, arôme légèrement épicé",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
937,1802,Citron,"[""Lemon Basil""]",,,"Basilic arôme citronné prononcé, feuilles vert clair, saveur fraîche, excellent poisson",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
938,1802,Cannelle,"[""Cinnamon Basil""]",,,"Basilic arôme cannelle épicé, feuilles vert foncé nervures pourpres, cuisine mexicaine",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
939,1802,Marseillais,"[""Grand Vert""]",,,"Basilic français, très grandes feuilles vert tendre, arôme doux, excellent frais",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
940,1802,Réglisse,"[""Anise Basil""]",,,"Basilic arôme anisé réglisse, feuilles vertes, saveur douce, cuisine asiatique",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
941,1802,Grec à Petites Feuilles,"[""Greek Basil""]",,,"Basilic nain compact, très petites feuilles, arôme intense, idéal pot",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
942,1802,Tulsi,"[""Holy Basil"",""Basilic Sacré""]",,,"Basilic sacré indien, feuilles vertes poilues, arôme épicé clou de girofle, médicinal",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
943,1802,Lime,,,,"Basilic arôme citron vert intense, feuilles vert clair, saveur fraîche acidulée",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
944,1802,Lettuce Leaf,"[""Laitue""]",,,"Basilic américain, très grandes feuilles ondulées, arôme doux, excellent salade",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
945,1802,African Blue,,,"{""color"":""vert pourpre""}","Basilic vivace hybride, feuilles vertes nervures pourpres, floraison violette décorative",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
946,1802,Piccolo,,,,"Basilic nain compact, petites feuilles, arôme intense, idéal balcon et bordure",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
947,1802,Napolitain,,,,"Basilic italien, feuilles larges gaufrées, arôme puissant légèrement mentholé",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
948,1802,Christmas,,,,"Basilic arôme fruité épices, feuilles vert foncé, saveur complexe cannelle fruit",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
949,1804,Spearmint,"[""Menthe Verte"",""Menthe Douce""]",,,"Menthe verte classique, arôme doux, feuilles vert brillant, idéale thé mojito",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
950,1804,Peppermint,"[""Menthe Poivrée""]",,,"Menthe poivrée puissante, arôme mentholé intense, feuilles vert foncé, usage culinaire tisane",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
951,1804,Apple Mint,"[""Menthe Pomme""]",,,"Menthe arôme pomme douce, feuilles rondes duveteuses, saveur fruitée, excellente tisane",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
952,1804,Chocolate Mint,"[""Menthe Chocolat""]",,,"Menthe arôme chocolat mentholé, tiges pourpres, feuilles vert foncé, desserts",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
953,1804,Pineapple Mint,"[""Menthe Ananas""]",,"{""color"":""panaché blanc""}","Menthe panachée blanc crème, arôme fruité ananas, feuilles décoratives",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
954,1804,Orange Mint,"[""Menthe Orange""]",,,"Menthe arôme orange agrume, feuilles arrondies, saveur fraîche fruitée",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
955,1804,Bergamot Mint,"[""Menthe Bergamote""]",,,"Menthe arôme bergamote citronné, feuilles pourpres, saveur raffinée",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
956,1804,Mojito Mint,"[""Menthe Mojito""]",,,"Menthe cubaine spéciale cocktails, arôme intense équilibré, feuilles moyennes",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
957,1804,Corsican Mint,"[""Menthe Corse""]",,,"Menthe tapissante naine, très petites feuilles, arôme puissant, couvre-sol",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
958,1804,Kentucky Colonel,,,,"Menthe spearmint américaine, arôme doux, feuilles larges, idéale julep bourbon",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
959,1808,Commun,"[""Thym Commun""]",,,"Thym classique provençal, arôme puissant, feuilles petites vert gris, très rustique",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
960,1808,Citron,"[""Thym Citron""]",,,"Thym arôme citronné intense, feuilles vert clair bordure jaune, saveur fraîche",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
961,1808,Orange,,,,"Thym arôme orange agrume, feuilles vert foncé, saveur fruitée, excellent poisson",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
962,1808,Serpolet,"[""Thym Serpolet""]",,,"Thym sauvage tapissant, arôme doux, floraison rose pourpre, couvre-sol",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
963,1808,Carvi,"[""Thym Carvi""]",,,"Thym arôme carvi épicé, feuilles fines, saveur anisée, cuisine méditerranéenne",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
964,1808,Lavande,,,,"Thym arôme lavande floral, feuilles grises, saveur délicate parfumée",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
965,1808,Argenté,"[""Silver Queen""]",,"{""color"":""panaché argenté""}","Thym panaché argenté, feuilles bordure blanche, décoratif et aromatique",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
966,1808,Doré,"[""Golden Lemon""]",,"{""color"":""panaché doré""}","Thym panaché jaune doré, arôme citronné, feuillage décoratif, bordures massifs",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
967,1808,Elfin,,,,"Thym nain tapissant, très compacte, floraison rose, idéal rocaille couvre-sol",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
968,1808,Woolly,"[""Lanuginosus""]",,,"Thym laineux duveteux gris, port tapissant, floraison rose, décoratif peu aromatique",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
969,1809,Officinalis,"[""Romarin Officinal""]",,,"Romarin classique dressé, arôme puissant, feuilles vert foncé, usage culinaire",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
970,1809,Prostrata,"[""Romarin Rampant""]",,,"Romarin rampant couvre-sol, port étalé, floraison bleue, idéal rocaille talus",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
971,1809,Tuscan Blue,"[""Bleu Toscan""]",,,"Romarin dressé vigoureux, floraison bleu intense, feuillage vert foncé, arôme fort",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
972,1809,Arp,,,,"Romarin résistant froid, port dressé, feuilles vert gris, très rustique jusqu'à -20°C",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
973,1809,Barbecue,,,,"Romarin tiges rigides, idéal brochettes, arôme puissant, port dressé vigoureux",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
974,1809,Blue Spire,"[""Flèche Bleue""]",,,"Romarin colonnaire étroit, floraison bleu vif, port dressé fastigié, haies basses",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
975,1809,Gorizia,,,,"Romarin italien dressé, feuilles larges vert brillant, arôme délicat, floraison bleue",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
976,1809,Hill Hardy,,,,"Romarin rustique américain, résistant froid, port dressé compact, arôme équilibré",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
977,1811,Grec,"[""Origan Grec""]",,,"Origan grec authentique, arôme puissant épicé, feuilles petites gris vert, cuisine méditerranéenne",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
978,1811,Commun,"[""Origan Commun""]",,,"Origan sauvage européen, arôme doux, feuilles vertes, floraison rose pourpre",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
979,1811,Doré,"[""Origan Doré"",""Aureum""]",,"{""color"":""jaune doré""}","Origan feuillage jaune doré décoratif, arôme doux, idéal bordures massifs",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
980,1811,Compact,"[""Compactum""]",,,"Origan nain très compact, arôme intense, idéal pot bordure, floraison rose",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
981,1811,Syrian,"[""Origan Syrien""]",,,"Origan libanais za'atar, arôme puissant unique, feuilles larges duveteuses",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
982,1811,Hot and Spicy,,,,"Origan arôme extra-fort épicé, feuilles vert foncé, saveur piquante, cuisine mexicaine",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
983,1811,Kent Beauty,,,"{""color"":""bractées roses""}","Origan décoratif, bractées roses retombantes, arôme faible, excellent ornement rocaille",2025-10-03 18:33:00.055752+00,2025-10-03 18:33:00.055752+00
984,1251,Charentais,"[""Charentais Français""]",,,"Melon charentais classique, chair orange vif, arôme intense, saveur très sucrée, peau lisse gris-vert",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
985,1251,Cantaloup,,,,"Melon américain, chair orange, peau réticulée beige, saveur douce musquée, très juteux",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
986,1251,Galia,,,,"Melon israélien, chair vert pâle, peau réticulée jaune, saveur sucrée tropicale, très parfumé",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
987,1251,Piel de Sapo,"[""Melon d'Hiver"",""Santa Claus""]",,,"Melon espagnol, chair blanche croquante, peau verte tachetée, longue conservation, saveur douce",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
988,1251,Honeydew,"[""Melon Miel""]",,,"Melon américain, chair vert pâle très juteuse, peau lisse jaune crème, saveur douce mielée",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
989,1251,Canary,"[""Melon Canari""]",,,"Melon allongé, chair blanche croquante, peau jaune vif lisse, saveur douce légèrement acidulée",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
990,1251,Hami,,,,"Melon chinois, chair orange croquante très sucrée, peau jaune réticulée, excellent conservation",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
991,1251,Crenshaw,,,,"Melon américain hybride, chair rose orangé, peau lisse jaune-vert, saveur très sucrée épicée",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
992,1251,Casaba,,,,"Melon tardif, chair blanche juteuse, peau jaune ridée, saveur douce concombre, bonne conservation",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
993,1251,Ogen,,,,"Melon israélien, petit calibre, chair vert pâle très parfumée, peau lisse jaune orangé",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
994,1251,Sharlyn,,,,"Melon allongé, chair blanche croquante, peau réticulée crème, saveur complexe ananas-épices",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
995,1251,Ananas d'Amérique,"[""Ananas Melon""]",,,"Melon ancien américain, chair orange rosé, arôme ananas intense, saveur très parfumée",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
996,1251,Boule d'Or,,,,"Melon français ancien, rond, chair orange, peau jaune doré lisse, saveur sucrée classique",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
997,1251,Brodé Américain,,,,"Melon cantaloup, chair orange vif, peau fortement réticulée beige, très parfumé",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
998,1251,Védrantais,"[""Melon de Cavaillon""]",,,"Melon charentais, chair orange intense, arôme puissant, saveur exceptionnelle, peau lisse",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
999,1251,Jaune Canari,,,,"Melon jaune allongé, chair blanche ferme, peau lisse jaune brillant, saveur rafraîchissante",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1000,1251,Petit Gris de Rennes,,,,"Melon ancien français, petit calibre, chair orange parfumée, peau gris-vert côtelée",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1001,1251,Sucrin de Tours,,,,"Melon ancien français, chair orange très sucrée, peau verte striée, saveur classique intense",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1002,1251,Prescott Fond Blanc,,,,"Melon ancien français, gros calibre, chair blanche juteuse, peau vert foncé, saveur douce",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1003,1251,Tiger,"[""Tigger""]",,"{""color"":""rayé rouge orange""}","Melon décoratif, rayures rouges orangées, chair blanche fruitée, saveur douce tropicale",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1004,1251,Banana,,,,"Melon très allongé, chair rose orangé, peau jaune crème, saveur banane-melon unique",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1005,1251,Sprite,,,,"Melon hybride japonais, très petit, chair blanche croquante, peau ivoire, saveur délicate",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1006,1251,Charentais Blanc,,,,"Melon charentais, chair blanc crème, arôme subtil, saveur douce rafraîchissante",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1007,1251,Orange Flesh Honeydew,,,,"Melon honeydew, chair orange inhabituelle, peau lisse crème, saveur sucrée complexe",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1008,1251,Early Dew,,"{""available"":[5,6,7,8]}",,"Melon honeydew précoce, chair vert pâle, peau lisse jaune, maturation rapide, très juteux",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1009,1252,Sugar Baby,,,,"Pastèque ronde compacte, chair rouge foncé très sucrée, peau vert très foncé, petit calibre idéal jardin",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1010,1252,Crimson Sweet,,,,"Pastèque classique, chair rouge vif très sucrée, peau vert clair rayée foncé, gros calibre",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1011,1252,Moon and Stars,,,"{""color"":""peau taches jaunes""}","Pastèque ancienne décorative, peau vert foncé taches jaunes, chair rouge ou jaune, saveur douce",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1012,1252,Yellow Doll,"[""Pastèque Jaune""]",,"{""color"":""chair jaune""}","Pastèque chair jaune doré, saveur mielée douce, peau vert clair rayée, texture croquante",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1013,1252,Orangeglo,,,"{""color"":""chair orange""}","Pastèque chair orange vif, saveur tropicale unique, peau vert clair striée, très juteuse",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
1014,1252,Charleston Gray,,,,"Pastèque allongée, chair rouge vif, peau gris-vert lisse, excellente conservation, saveur classique",2025-10-03 18:34:22.914889+00,2025-10-03 18:34:22.914889+00
